Sat Jul 19 23:15:40 JST 2025
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/affy_probeset-ncbigene.tsv | grep -vP '^(\d{3,}(?:_[a-z])?_at)	(\d+)$' | head
  prefix:1007_s_at	  prefix:780
  prefix:R-BTA-373076	  prefix:1
  prefix:R-BTA-375280	  prefix:1
  prefix:R-BTA-390666	  prefix:1
  prefix:R-BTA-500792	  prefix:1
  prefix:R-CEL-162582	  prefix:1
  prefix:R-CEL-372790	  prefix:1
  prefix:R-CEL-373076	  prefix:1
  prefix:R-CEL-375280	  prefix:1
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_pathway-mirbase_mature.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(MIMAT\d{7})$' | head
  prefix:R-HSA-1643685	  prefix:MIMAT0000076
  prefix:R-HSA-5663202	  prefix:MIMAT0000076
  prefix:R-HSA-9700206	  prefix:MIMAT0000076
  prefix:R-HSA-9725370	  prefix:MIMAT0000076
  prefix:R-HSA-9725371	  prefix:MIMAT0000076
  prefix:R-HSA-1266738	  prefix:MIMAT0000268
  prefix:R-HSA-9730414	  prefix:MIMAT0000268
  prefix:R-HSA-9824594	  prefix:MIMAT0000268
  prefix:R-HSA-9856651	  prefix:MIMAT0000268
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_pathway-mirbase.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(MI\d{7})$' | head
  prefix:R-HSA-162582	  prefix:MI0000060
  prefix:R-HSA-9006936	  prefix:MI0000060
  prefix:R-HSA-9839373	  prefix:MI0000060
  prefix:R-HSA-9839394	  prefix:MI0000060
  prefix:R-HSA-2262752	  prefix:MI0000063
  prefix:R-HSA-8953897	  prefix:MI0000063
  prefix:R-HSA-9708530	  prefix:MI0000063
  prefix:R-HSA-9711123	  prefix:MI0000063
  prefix:R-HSA-9755511	  prefix:MI0000063
  prefix:R-HSA-2262752	  prefix:MI0000064
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_pathway-reactome_reaction.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(R-[A-Z]{3}-\d+)(?:\.\d+)?$' | head
  prefix:R-CFA-114604	  prefix:R-CFA-5684806
  prefix:R-CFA-114604	  prefix:R-CFA-5684801
  prefix:R-CFA-354194	  prefix:R-CFA-354087
  prefix:R-CFA-354194	  prefix:R-CFA-354165
  prefix:R-CFA-372708	  prefix:R-CFA-372705
  prefix:R-CFA-372708	  prefix:R-CFA-372693
  prefix:R-CFA-372708	  prefix:R-CFA-372697
  prefix:R-CFA-354192	  prefix:R-CFA-354173
  prefix:R-CFA-354192	  prefix:R-CFA-939265
  prefix:R-CFA-354192	  prefix:R-CFA-354060
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_pathway-uniprot.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)$' | head
  prefix:R-DME-1500931	  prefix:A0A023GPK8
  prefix:R-DME-373753	  prefix:A0A023GPK8
  prefix:R-DME-72163	  prefix:A0A023GRW3
  prefix:R-DME-72172	  prefix:A0A023GRW3
  prefix:R-DME-72203	  prefix:A0A023GRW3
  prefix:R-DME-8953854	  prefix:A0A023GRW3
  prefix:R-RNO-1280218	  prefix:A0A023IKK2
  prefix:R-RNO-168256	  prefix:A0A023IKK2
  prefix:R-RNO-202403	  prefix:A0A023IKK2
  prefix:R-RNO-202424	  prefix:A0A023IKK2
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_reaction-chebi.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(?:CHEBI[:_])?(\d+)$' | head
  prefix:R-BTA-159790	  prefix:10033
  prefix:R-BTA-9026967	  prefix:10033
  prefix:R-CFA-159790	  prefix:10033
  prefix:R-CFA-9026967	  prefix:10033
  prefix:R-DME-159790	  prefix:10033
  prefix:R-DME-9026967	  prefix:10033
  prefix:R-HSA-159790	  prefix:10033
  prefix:R-HSA-9026967	  prefix:10033
  prefix:R-MMU-159790	  prefix:10033
  prefix:R-MMU-9026967	  prefix:10033
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_reaction-go.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	GO[:_](\d{7})$' | head
  prefix:R-CFA-140825	  prefix:2000264
  prefix:R-CFA-158399	  prefix:2000267
  prefix:R-CFA-158340	  prefix:2000267
  prefix:R-CFA-177479	  prefix:0007018
  prefix:R-CFA-165026	  prefix:1902603
  prefix:R-CFA-109341	  prefix:0006635
  prefix:R-CFA-109343	  prefix:0006635
  prefix:R-CFA-109998	  prefix:0006635
  prefix:R-CFA-5696004	  prefix:0006637
  prefix:R-CFA-5690066	  prefix:0006637
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_reaction-iuphar_ligand.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(\d+)$' | head
  prefix:R-BTA-9693478	  prefix:1
  prefix:R-CEL-9693478	  prefix:1
  prefix:R-CFA-9693478	  prefix:1
  prefix:R-DME-9693478	  prefix:1
  prefix:R-DRE-9693478	  prefix:1
  prefix:R-GGA-9693478	  prefix:1
  prefix:R-HSA-9693478	  prefix:1
  prefix:R-MMU-9693478	  prefix:1
  prefix:R-RNO-9693478	  prefix:1
  prefix:R-XTR-9693478	  prefix:1
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_reaction-mirbase_mature.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(MIMAT\d{7})$' | head
  prefix:R-HSA-9851139	  prefix:MIMAT0000076
  prefix:R-HSA-9851145	  prefix:MIMAT0000076
  prefix:R-HSA-9851147	  prefix:MIMAT0000076
  prefix:R-HSA-9858289	  prefix:MIMAT0000268
  prefix:R-HSA-9858308	  prefix:MIMAT0000268
  prefix:R-HSA-9858309	  prefix:MIMAT0000268
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_reaction-mirbase.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(MI\d{7})$' | head
  prefix:R-HSA-9839396	  prefix:MI0000060
  prefix:R-HSA-9860160	  prefix:MI0000060
  prefix:R-HSA-9708497	  prefix:MI0000063
  prefix:R-HSA-9708497	  prefix:MI0000064
  prefix:R-HSA-8935785	  prefix:MI0000071
  prefix:R-HSA-8938440	  prefix:MI0000071
  prefix:R-HSA-8944483	  prefix:MI0000071
  prefix:R-HSA-8944497	  prefix:MI0000071
  prefix:R-HSA-8948582	  prefix:MI0000071
  prefix:R-HSA-8948583	  prefix:MI0000071
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/reactome_reaction-uniprot.tsv | grep -vP '^(R-[A-Z]{3}-\d+)(?:\.\d+)?	(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)$' | head
  prefix:R-DME-373714	  prefix:A0A023GPK8
  prefix:R-DME-373724	  prefix:A0A023GPK8
  prefix:R-DME-373734	  prefix:A0A023GPK8
  prefix:R-DME-373747	  prefix:A0A023GPK8
  prefix:R-DME-451757	  prefix:A0A023GPK8
  prefix:R-DME-8981534	  prefix:A0A023GPK8
  prefix:R-DME-72103	  prefix:A0A023GRW3
  prefix:R-DME-9770141	  prefix:A0A023GRW3
  prefix:R-DME-9770236	  prefix:A0A023GRW3
  prefix:R-DME-9794542	  prefix:A0A023GRW3
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_protein-uniprot.tsv | grep -vP '^([ANXYWZ]P_\d+)(?:\.\d+)?	(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)$' | head
  prefix:AP_000001	  prefix:A0A9W4FUA8
  prefix:AP_000002	  prefix:A0A9W3HR73
  prefix:AP_000002	  prefix:A0A9W4FTB0
  prefix:AP_000003	  prefix:A0A9W3HR54
  prefix:AP_000003	  prefix:A0A9W4FTP6
  prefix:AP_000004	  prefix:A0A9W3N270
  prefix:AP_000004	  prefix:A0A9W4FU17
  prefix:AP_000005	  prefix:A0A9W4FT78
  prefix:AP_000006	  prefix:A0A9W4BU67
  prefix:AP_000007	  prefix:A0A9W4C9Z0
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_rna-dbsnp.tsv | grep -vP '^((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?	(rs\d+)$' | head
  prefix:NR_168400	  prefix:rs1648811076
  prefix:NR_168400	  prefix:rs1648810073
  prefix:NR_168400	  prefix:rs1348404514
  prefix:NR_168400	  prefix:rs1648811162
  prefix:NR_168400	  prefix:rs1648810169
  prefix:NR_168400	  prefix:rs1648808701
  prefix:NR_168400	  prefix:rs2525863370
  prefix:NR_168400	  prefix:rs1648810234
  prefix:NR_168400	  prefix:rs1648808774
  prefix:NR_168400	  prefix:rs1368546967
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_rna-hgnc.tsv | grep -vP '^((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?	(?:(?:HGNC|hgnc):)?(\d{1,5})$' | head
  prefix:NR_039609	  prefix:41671
  prefix:NR_039939	  prefix:41747
  prefix:NR_003928	  prefix:44463
  prefix:NR_107042	  prefix:50172
  prefix:NR_120501	  prefix:40793
  prefix:NR_038942	  prefix:50886
  prefix:NR_108110	  prefix:49910
  prefix:NR_039820	  prefix:41574
  prefix:NR_002796	  prefix:24062
  prefix:NR_003366	  prefix:23666
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_rna-ncbigene.tsv | grep -vP '^((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?	(\d+)$' | head
  prefix:XM_022878409	  prefix:111287737
  prefix:XM_022878410	  prefix:111287737
  prefix:XM_022878411	  prefix:111287737
  prefix:XM_022878412	  prefix:111287737
  prefix:XM_022878413	  prefix:111287738
  prefix:XM_022878414	  prefix:111287738
  prefix:XM_022878415	  prefix:111287738
  prefix:XM_022878417	  prefix:111287738
  prefix:XM_022878418	  prefix:111287739
  prefix:XM_022878419	  prefix:111287739
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_rna-omim_gene.tsv | grep -vP '^((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?	(?:O?MIM:)?(\d{6})$' | head
  prefix:NR_038942	  prefix:616350
  prefix:NR_002916	  prefix:618943
  prefix:NR_030774	  prefix:300656
  prefix:NR_046052	  prefix:611612
  prefix:NR_024603	  prefix:604041
  prefix:NR_111969	  prefix:603782
  prefix:NR_023314	  prefix:611612
  prefix:NR_136208	  prefix:601139
  prefix:NR_033386	  prefix:617375
  prefix:NR_138551	  prefix:612857
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_rna-pubmed.tsv | grep -vP '^((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?	(?:pmid:|PMID:)?(\d+)$' | head
  prefix:XM_022927296	  prefix:26040894
  prefix:XM_022935246	  prefix:27513959
  prefix:XM_022945592	  prefix:27513959
  prefix:XM_022922450	  prefix:18648549
  prefix:NM_001093592	  prefix:12454917
  prefix:NM_001092000	  prefix:12454917
  prefix:NM_001094792	  prefix:12454917
  prefix:NM_001089228	  prefix:9161423
  prefix:NM_001089228	  prefix:2907322
  prefix:NM_001089228	  prefix:27010485
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_rna-refseq_protein.tsv | grep -vP '^((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?	([ANXYWZ]P_\d+)(?:\.\d+)?$' | head
  prefix:XM_022878409	  prefix:XP_022734144
  prefix:XM_022878410	  prefix:XP_022734145
  prefix:XM_022878411	  prefix:XP_022734146
  prefix:XM_022878412	  prefix:XP_022734147
  prefix:XM_022878413	  prefix:XP_022734148
  prefix:XM_022878414	  prefix:XP_022734149
  prefix:XM_022878415	  prefix:XP_022734150
  prefix:XM_022878417	  prefix:XP_022734152
  prefix:XM_022878418	  prefix:XP_022734153
  prefix:XM_022878419	  prefix:XP_022734154
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/refseq_rna-taxonomy.tsv | grep -vP '^((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?	(\d+)$' | head
  prefix:XM_022878409	  prefix:66656
  prefix:XM_022878410	  prefix:66656
  prefix:XM_022878411	  prefix:66656
  prefix:XM_022878412	  prefix:66656
  prefix:XM_022878413	  prefix:66656
  prefix:XM_022878414	  prefix:66656
  prefix:XM_022878415	  prefix:66656
  prefix:XM_022878417	  prefix:66656
  prefix:XM_022878418	  prefix:66656
  prefix:XM_022878419	  prefix:66656
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rhea-chebi.tsv | grep -vP '^(\d{5})	(?:CHEBI[:_])?(\d+)$' | head
  prefix:19902	  prefix:78216
  prefix:20070	  prefix:25979
  prefix:19966	  prefix:37080
  prefix:20167	  prefix:83412
  prefix:19994	  prefix:58772
  prefix:20507	  prefix:71304
  prefix:20363	  prefix:84492
  prefix:20075	  prefix:58645
  prefix:19974	  prefix:45725
  prefix:19771	  prefix:17465
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rhea-ec.tsv | grep -vP '^(\d{5})	(?:EC:)?(\d+\.(?:(?:-\.-\.-)|\d+\.(?:(?:-\.-)|\d+\.(?:-|n?\d+))))$' | head
  prefix:19693	  prefix:1.2.1.100
  prefix:19697	  prefix:3.1.1.63
  prefix:19701	  prefix:2.4.2.35
  prefix:19705	  prefix:1.2.1.42
  prefix:19709	  prefix:2.3.1.51
  prefix:19713	  prefix:6.2.1.15
  prefix:19717	  prefix:4.1.1.53
  prefix:19721	  prefix:1.14.19.1
  prefix:19725	  prefix:4.1.1.67
  prefix:19729	  prefix:4.1.1.4
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rhea-go.tsv | grep -vP '^(\d{5})	GO[:_](\d{7})$' | head
  prefix:10000	  prefix:0050168
  prefix:10008	  prefix:0051920
  prefix:10012	  prefix:0018530
  prefix:10016	  prefix:0050285
  prefix:10020	  prefix:0004755
  prefix:10028	  prefix:0047821
  prefix:10032	  prefix:0050170
  prefix:10036	  prefix:0018465
  prefix:10040	  prefix:0008441
  prefix:10044	  prefix:0018460
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rhea-pubmed.tsv | grep -vP '^(\d{5})	(?:pmid:|PMID:)?(\d+)$' | head
  prefix:19693	  prefix:25446130
  prefix:19693	  prefix:19218190
  prefix:19693	  prefix:3533936
  prefix:19697	  prefix:3793734
  prefix:19697	  prefix:6743673
  prefix:19705	  prefix:4343165
  prefix:19709	  prefix:22560221
  prefix:19709	  prefix:16620771
  prefix:19709	  prefix:22905194
  prefix:19713	  prefix:23936004
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rhea-reactome_reaction.tsv | grep -vP '^(\d{5})	(R-[A-Z]{3}-\d+)(?:\.\d+)?$' | head
  prefix:19877	  prefix:R-HSA-1675780
  prefix:19877	  prefix:R-HSA-1675813
  prefix:19877	  prefix:R-HSA-1675883
  prefix:19877	  prefix:R-HSA-1675974
  prefix:19877	  prefix:R-HSA-1676185
  prefix:20852	  prefix:R-HSA-374916
  prefix:21292	  prefix:R-HSA-109699
  prefix:21292	  prefix:R-HSA-1226014
  prefix:21292	  prefix:R-HSA-1250370
  prefix:21292	  prefix:R-HSA-1250462
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rhea-uniprot.tsv | grep -vP '^(\d{5})	(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)$' | head
  prefix:10008	  prefix:A0A023EK06
  prefix:10008	  prefix:A0A023EM68
  prefix:10008	  prefix:A0A023F8X3
  prefix:10008	  prefix:A0A023FUI3
  prefix:10008	  prefix:A0A023FVQ8
  prefix:10008	  prefix:A0A023G7F1
  prefix:10008	  prefix:A0A023GGH4
  prefix:10008	  prefix:A0A023GK01
  prefix:10008	  prefix:A0A023GK37
  prefix:10008	  prefix:A0A026X1B2
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-ensembl_transcript.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(?:(?:(ENS[A-Z]*T\d{11})(?:\.\d+)?)|(FBtr\d{7})|(?:(MGP_[A-Za-z0-9]+_T\d{7})(?:\.\d+)?)|(LRG_\d+t\d+(?:-\d)?)|((?:[A-Za-z0-9][A-Za-z0-9_]+)\.t?\d+[a-z]?(?:\.\d+)?)|(Y[A-Z]{2}\d{3}[A-Z](?:-[A-Z])?(?:_[a-z]{1,3}RNA)?)|(Q\d{4}_[a-z]{1,3}RNA)|([A-Z]{3}\d{1,3}(?:-\d)?_[a-z]{1,3}RNA)|(snR\d+-?[A-Za-z]?_sno?RNA)|(t[A-Z]\([ACGUX]{3}\)[A-Z]\d?_tRNA))$' | head
  prefix:URS0000000055_9606	  prefix:ENST00000585414
  prefix:URS00000000FD_9606	  prefix:ENST00000448543
  prefix:URS0000000344_9606	  prefix:ENST00000633884
  prefix:URS0000000351_9606	  prefix:ENST00000452009
  prefix:URS00000005D1_9606	  prefix:ENST00000563639
  prefix:URS000000074D_9986	  prefix:ENSOCUT00000033131
  prefix:URS0000000787_9606	  prefix:ENST00000452952
  prefix:URS0000000AA1_9606	  prefix:ENST00000633983
  prefix:URS0000000C0D_9606	  prefix:ENST00000582841
  prefix:URS0000000CF3_9606	  prefix:ENST00000414886
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-flybase_transcript.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(FBtr\d{7})$' | head
  prefix:URS0000003085_7227	  prefix:FBtr0304463
  prefix:URS00000037B7_7227	  prefix:FBtr0309066
  prefix:URS0000007652_7227	  prefix:FBtr0309606
  prefix:URS00000083CC_7227	  prefix:FBtr0308768
  prefix:URS000000877F_7227	  prefix:FBtr0306840
  prefix:URS000000AAB1_7227	  prefix:FBtr0332013
  prefix:URS000000B038_7227	  prefix:FBtr0100865
  prefix:URS000000EBC7_7227	  prefix:FBtr0335255
  prefix:URS000000F6BC_7227	  prefix:FBtr0113585
  prefix:URS000000F9B5_7227	  prefix:FBtr0304194
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-hgnc.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(?:(?:HGNC|hgnc):)?(\d{1,5})$' | head
  prefix:URS0000000A8C_9606	  prefix:12655
  prefix:URS0000000B3B_9606	  prefix:53291
  prefix:URS0000001A7A_9606	  prefix:32881
  prefix:URS0000001E80_9606	  prefix:53009
  prefix:URS0000001EB3_9606	  prefix:31630
  prefix:URS0000003826_9606	  prefix:48665
  prefix:URS0000005270_9606	  prefix:53517
  prefix:URS0000005270_9606	  prefix:53521
  prefix:URS0000005270_9606	  prefix:53525
  prefix:URS0000005270_9606	  prefix:53533
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-lncbook_gene.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(HSALNG[0-9]{7})$' | head
  prefix:URS0000000055_9606	  prefix:HSALNG0050810
  prefix:URS00000000C9_9606	  prefix:HSALNG0043383
  prefix:URS00000000FD_9606	  prefix:HSALNG0023447
  prefix:URS0000000185_9606	  prefix:HSALNG0104603
  prefix:URS0000000351_9606	  prefix:HSALNG0060752
  prefix:URS00000005D1_9606	  prefix:HSALNG0122334
  prefix:URS0000000787_9606	  prefix:HSALNG0134219
  prefix:URS0000000AA1_9606	  prefix:HSALNG0116003
  prefix:URS0000000C0D_9606	  prefix:HSALNG0145258
  prefix:URS0000000CF3_9606	  prefix:HSALNG0018258
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-mgi_gene.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(?:MGI|mgi):(\d{5,})$' | head
  prefix:URS0000007529_10090	  prefix:102485
  prefix:URS000003AB67_10090	  prefix:5531031
  prefix:URS000004BC19_10090	  prefix:102470
  prefix:URS00000561D6_10090	  prefix:1914211
  prefix:URS000006F045_10090	  prefix:2673128
  prefix:URS000008D928_10090	  prefix:97985
  prefix:URS000008D928_10090	  prefix:97986
  prefix:URS000008D928_10090	  prefix:97987
  prefix:URS000008D928_10090	  prefix:97988
  prefix:URS0000098F8D_10090	  prefix:102490
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-mirbase_mature.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(MIMAT\d{7})$' | head
  prefix:URS00000007CB_6289	  prefix:MIMAT0023447
  prefix:URS0000000EAC_10090	  prefix:MIMAT0004540
  prefix:URS0000000F88_10090	  prefix:MIMAT0017051
  prefix:URS00000011DF_9606	  prefix:MIMAT0022711
  prefix:URS00000028A7_4530	  prefix:MIMAT0001050
  prefix:URS00000028A7_4558	  prefix:MIMAT0011333
  prefix:URS00000028A7_4558	  prefix:MIMAT0011335
  prefix:URS00000028A7_15368	  prefix:MIMAT0012189
  prefix:URS00000028A7_4577	  prefix:MIMAT0013992
  prefix:URS00000028A7_15819	  prefix:MIMAT0020278
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-mirbase.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(MI\d{7})$' | head
  prefix:URS000000076D_6239	  prefix:MI0000019
  prefix:URS0000001251_7222	  prefix:MI0009129
  prefix:URS0000001251_7230	  prefix:MI0009223
  prefix:URS0000001251_7244	  prefix:MI0009495
  prefix:URS000000187C_31234	  prefix:MI0011117
  prefix:URS0000001A7A_9606	  prefix:MI0003639
  prefix:URS0000001D3B_7237	  prefix:MI0011653
  prefix:URS0000001EB3_9606	  prefix:MI0000089
  prefix:URS0000001EB3_9544	  prefix:MI0002671
  prefix:URS0000001EB3_9598	  prefix:MI0002672
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-pdb.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	([0-9][A-Za-z0-9]{3})$' | head
  prefix:URS0000001EB3_9606	  prefix:8FCS
  prefix:URS0000005270_9606	  prefix:4UG0
  prefix:URS0000005270_9606	  prefix:4V6X
  prefix:URS0000005270_9606	  prefix:5LKS
  prefix:URS0000005270_9606	  prefix:5T2C
  prefix:URS0000005270_9986	  prefix:6GZ3
  prefix:URS0000005270_9986	  prefix:6GZ4
  prefix:URS0000005270_9986	  prefix:6GZ5
  prefix:URS0000005270_9606	  prefix:6IP5
  prefix:URS0000005270_9606	  prefix:6IP6
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-refseq_rna.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?$' | head
  prefix:URS0000000036_58123	  prefix:NR_036832
  prefix:URS000000007A_487049	  prefix:NR_116248
  prefix:URS0000000167_637679	  prefix:NR_116840
  prefix:URS0000000184_6239	  prefix:NR_051711
  prefix:URS000000027D_219745	  prefix:NR_025695
  prefix:URS000000028D_709868	  prefix:NR_151944
  prefix:URS00000003C7_4896	  prefix:NR_151196
  prefix:URS00000003E8_114975	  prefix:NR_025049
  prefix:URS00000004BF_6239	  prefix:NR_101767
  prefix:URS0000000546_6239	  prefix:NR_056279
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-rfam.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(RF\d{5})?$' | head
  prefix:URS0000000011_637905	  prefix:RF02541
  prefix:URS000000002F_1076872	  prefix:RF00005
  prefix:URS000000002F_2792677	  prefix:RF00005
  prefix:URS000000002F_42260	  prefix:RF00005
  prefix:URS0000000145_33178	  prefix:RF00005
  prefix:URS0000000145_341663	  prefix:RF00005
  prefix:URS000000017F_1120755	  prefix:RF00005
  prefix:URS000000017F_126793	  prefix:RF00005
  prefix:URS000000017F_5851	  prefix:RF00005
  prefix:URS000000017F_77519	  prefix:RF00005
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-rgd.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(?:(?:RGD|rgd):)?(\d{4,})$' | head
  prefix:URS0000013967_10116	  prefix:2325598
  prefix:URS0000060CC3_10116	  prefix:727842
  prefix:URS00000B0351_10116	  prefix:9685094
  prefix:URS000016B83E_10116	  prefix:2325348
  prefix:URS00001E96DA_10116	  prefix:2314889
  prefix:URS00001ED027_10116	  prefix:727802
  prefix:URS00002D9CBA_10116	  prefix:2325574
  prefix:URS0000306C33_10116	  prefix:2325383
  prefix:URS00003FA6CD_10116	  prefix:2325602
  prefix:URS000040ABF2_10116	  prefix:2325563
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-sgd.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(S\d{9})$' | head
  prefix:URS00000064B1_559292	  prefix:S000007332
  prefix:URS0000014B59_559292	  prefix:S000006678
  prefix:URS0000014B59_559292	  prefix:S000006679
  prefix:URS000001C3AF_559292	  prefix:S000006563
  prefix:URS000001E7BA_559292	  prefix:S000006692
  prefix:URS000001E7BA_559292	  prefix:S000006693
  prefix:URS000001E7BA_559292	  prefix:S000006694
  prefix:URS000001E7BA_559292	  prefix:S000006695
  prefix:URS000001E7BA_559292	  prefix:S000006696
  prefix:URS000001E7BA_559292	  prefix:S000006698
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-tair.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(AT.G\d{5})(\.\d+)?$' | head
  prefix:URS0000001328_3702	  prefix:AT2G07794
  prefix:URS0000001328_3702	  prefix:ATMG00460
  prefix:URS0000004837_3702	  prefix:AT1G50055
  prefix:URS000000A973_3702	  prefix:AT5G06115
  prefix:URS000000DDD1_3702	  prefix:AT1G55525
  prefix:URS00000108CE_3702	  prefix:AT5G08860
  prefix:URS0000010918_3702	  prefix:AT3G12585
  prefix:URS0000010B38_3702	  prefix:AT2G20722
  prefix:URS00000121A3_3702	  prefix:AT2G35744
  prefix:URS00000122FE_3702	  prefix:AT3G60075
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-wormbase_gene.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(WBGene\d{8})$' | head
  prefix:URS0000000184_6239	  prefix:WBGene00197047
